x,y
1199,1028
1059,1028
1190,1028
1069,1029
1184,1029
1078,1029
1175,1029
1168,1029
1161,1030
1154,1030
1145,1031
1071,1031
1051,1031
1133,1031
986,1032
1063,1032
977,1035
973,1036
1033,1038
962,1040
957,1042
953,1044
1017,1044
1024,1044
1012,1044
1129,1045
948,1045
966,1046
1008,1046
1000,1046
943,1047
1003,1047
995,1047
1028,1048
959,1048
966,1048
938,1049
955,1049
981,1049
997,1049
1021,1050
963,1050
933,1050
1017,1051
976,1051
959,1051
950,1052
987,1052
992,1052
972,1052
929,1052
1012,1052
966,1052
982,1052
946,1053
955,1053
925,1053
960,1054
1006,1054
943,1054
1129,1054
921,1054
977,1055
940,1055
1000,1055
957,1055
938,1056
917,1056
947,1056
995,1056
1092,1056
936,1057
933,1057
954,1057
991,1057
986,1059
910,1059
945,1059
982,1060
906,1060
903,1061
928,1062
974,1062
933,1062
968,1064
1092,1064
922,1064
961,1065
951,1069
1091,1070
1109,1070
926,1070
900,1070
946,1071
907,1072
883,1072
941,1073
1127,1074
878,1074
937,1074
919,1076
933,1076
1108,1076
903,1078
928,1078
911,1078
868,1079
906,1079
1127,1080
1090,1080
888,1080
882,1081
863,1081
1108,1082
1090,1084
911,1084
859,1084
890,1085
906,1086
1126,1086
886,1087
855,1087
1089,1088
890,1089
1107,1089
871,1089
866,1090
851,1090
1125,1091
858,1092
846,1093
877,1094
889,1095
842,1095
1106,1095
1088,1096
1124,1097
839,1098
869,1099
881,1100
1087,1101
834,1101
1105,1102
867,1103
831,1103
1124,1104
873,1105
859,1105
826,1107
845,1107
853,1107
853,1107
851,1108
1104,1108
869,1108
823,1109
848,1110
857,1110
865,1110
818,1112
1122,1113
860,1113
850,1114
815,1115
1103,1115
842,1115
855,1117
811,1117
846,1118
839,1118
1121,1118
836,1120
1102,1121
841,1122
831,1122
847,1123
839,1123
803,1124
1120,1126
829,1126
816,1126
844,1126
799,1128
1100,1128
840,1129
1118,1130
831,1131
795,1131
836,1132
1099,1133
826,1134
791,1135
831,1136
787,1138
821,1139
828,1139
812,1140
1097,1141
781,1143
808,1144
778,1146
1076,1146
1096,1147
775,1148
1095,1150
815,1150
771,1151
1113,1151
1114,1152
1075,1153
1094,1153
1094,1154
767,1155
793,1156
1093,1157
791,1157
1073,1158
763,1158
806,1158
796,1159
761,1160
1092,1160
795,1161
803,1161
774,1161
770,1162
758,1162
1111,1162
790,1162
800,1163
1091,1163
771,1164
787,1165
755,1165
764,1166
766,1166
753,1166
769,1166
796,1167
1091,1168
762,1168
785,1168
751,1168
793,1169
781,1169
1109,1169
791,1170
1089,1171
790,1171
747,1171
779,1173
755,1173
775,1174
785,1175
753,1175
1088,1175
742,1175
1068,1177
1106,1177
740,1178
782,1178
1086,1179
767,1180
770,1180
745,1181
1085,1182
1065,1182
777,1182
734,1183
743,1183
1105,1183
731,1185
773,1186
760,1187
761,1187
745,1187
1064,1187
727,1189
770,1189
755,1189
740,1189
747,1189
1083,1190
1102,1191
749,1191
1062,1192
757,1192
766,1192
721,1193
752,1193
1275,1193
740,1194
1082,1194
733,1194
762,1195
719,1195
746,1195
1100,1196
1081,1197
728,1198
758,1198
1080,1198
744,1199
715,1199
749,1200
1273,1200
738,1200
727,1201
754,1202
717,1202
1079,1202
734,1203
1098,1204
751,1205
1078,1205
1271,1205
724,1205
1077,1207
715,1208
725,1208
747,1208
727,1209
1194,1209
735,1210
732,1210
716,1211
742,1212
1268,1213
739,1215
1192,1215
1094,1217
725,1217
735,1218
1266,1218
1054,1220
681,1220
731,1221
1264,1224
675,1224
1091,1225
726,1225
1189,1227
723,1227
668,1230
717,1231
1260,1231
1188,1231
1208,1232
1257,1236
1187,1238
651,1242
1185,1243
1084,1244
1253,1244
647,1246
1276,1249
1184,1250
1082,1250
1062,1251
644,1251
1043,1251
1183,1254
1247,1254
1272,1255
1279,1256
1060,1256
1200,1257
1079,1257
1202,1258
1201,1260
1276,1261
1038,1261
1242,1262
1181,1263
1057,1263
1201,1263
1077,1265
1197,1265
1274,1265
1200,1266
1265,1267
1180,1268
1238,1268
1199,1268
1197,1268
1199,1270
1074,1270
1055,1270
1035,1271
1270,1271
1196,1272
1178,1273
1261,1274
1234,1274
1195,1275
1053,1275
1072,1277
1266,1278
1177,1278
1258,1278
1031,1279
