x,y
1249,1209
1243,1209
1255,1209
1247,1210
1251,1210
1261,1210
1265,1210
1267,1211
1272,1211
1275,1211
1269,1211
