x,y
707,1067
703,1068
709,1068
873,1068
712,1068
707,1069
743,1069
711,1069
711,1069
704,1070
702,1070
704,1070
708,1070
705,1071
1200,1072
707,1072
703,1072
705,1072
708,1072
869,1073
1207,1073
704,1073
738,1074
707,1074
704,1074
885,1074
707,1074
701,1074
702,1074
706,1075
680,1075
1214,1076
705,1076
702,1076
704,1076
700,1076
705,1077
734,1077
1221,1077
706,1078
865,1078
882,1078
700,1079
1228,1079
703,1079
701,1080
679,1080
702,1081
700,1082
703,1082
878,1082
862,1082
728,1083
1237,1083
701,1084
677,1087
874,1087
724,1087
856,1091
872,1091
721,1092
676,1094
869,1096
851,1098
865,1100
849,1102
863,1104
846,1107
844,1112
857,1114
841,1118
703,1118
839,1123
853,1123
699,1124
851,1128
837,1129
1189,1130
696,1131
848,1133
834,1135
693,1137
847,1139
1189,1140
832,1140
691,1144
831,1146
1189,1146
843,1149
689,1150
1189,1151
829,1151
842,1154
1189,1156
648,1156
647,1156
686,1158
828,1158
841,1159
1189,1161
827,1164
840,1164
651,1169
826,1169
655,1170
839,1170
838,1175
825,1175
658,1176
1226,1178
1209,1178
1220,1179
1214,1179
1214,1179
1232,1179
1204,1179
1269,1179
1278,1179
1273,1179
1278,1180
837,1181
825,1181
656,1182
680,1183
680,1184
824,1186
837,1187
679,1189
654,1191
837,1191
678,1191
677,1196
837,1197
677,1198
675,1202
652,1203
648,1218
826,1220
840,1224
647,1225
826,1226
840,1229
646,1230
828,1230
842,1234
644,1236
829,1236
668,1237
644,1239
843,1240
830,1242
642,1243
844,1245
831,1248
846,1250
833,1254
847,1255
640,1257
835,1259
849,1261
837,1265
851,1266
838,1268
852,1271
854,1276
840,1277
