x,y
747,1138
1167,1139
1151,1140
1168,1140
1148,1141
1161,1142
1154,1143
1085,1143
1151,1144
1058,1144
1150,1144
744,1146
1011,1147
1158,1148
1081,1148
1144,1149
1147,1149
941,1149
1150,1149
1161,1149
1162,1150
742,1150
1142,1151
1153,1152
1156,1152
1078,1153
1000,1154
1142,1154
1145,1156
741,1156
1154,1156
1149,1158
1143,1159
1159,1159
1146,1160
1035,1162
1034,1162
1035,1163
1138,1165
974,1165
1154,1165
1144,1167
1023,1167
1079,1167
1151,1168
1010,1168
736,1169
1014,1169
1140,1170
1003,1170
1135,1171
926,1171
1152,1171
733,1173
920,1173
921,1173
921,1173
1082,1173
1152,1174
920,1174
920,1174
921,1174
921,1174
933,1174
1148,1174
922,1175
1138,1175
922,1175
733,1175
923,1175
922,1175
922,1175
922,1175
922,1175
1068,1175
923,1175
1135,1175
924,1175
925,1176
925,1176
1068,1176
732,1176
927,1176
926,1176
926,1177
928,1177
927,1177
928,1177
1151,1177
1150,1177
929,1177
928,1177
940,1177
1148,1178
731,1178
1152,1178
929,1178
1143,1179
931,1179
930,1179
1085,1179
930,1179
1148,1179
1152,1179
932,1179
729,1180
946,1180
1152,1180
933,1180
933,1180
935,1181
934,1181
934,1181
935,1181
935,1181
935,1181
937,1181
936,1181
937,1181
937,1182
939,1182
938,1182
939,1182
939,1183
940,1183
953,1183
941,1184
728,1184
943,1184
941,1184
943,1184
942,1185
944,1185
942,1185
944,1185
943,1185
945,1185
946,1185
947,1186
960,1187
948,1187
727,1187
949,1187
950,1187
951,1188
951,1189
951,1189
953,1189
966,1189
955,1190
954,1190
1069,1190
725,1191
956,1191
959,1192
958,1192
959,1192
1089,1192
960,1192
960,1192
961,1192
963,1193
963,1193
963,1193
964,1194
724,1194
967,1195
967,1195
968,1195
968,1195
969,1197
969,1198
722,1198
1089,1199
970,1199
970,1200
970,1200
970,1201
970,1201
1076,1201
1074,1201
721,1202
1076,1203
970,1205
719,1206
1090,1207
971,1207
975,1207
971,1208
971,1208
971,1210
717,1210
1008,1212
970,1212
991,1213
971,1213
971,1214
972,1214
975,1214
715,1215
1095,1215
1006,1216
1102,1219
714,1219
973,1219
974,1221
1105,1221
978,1223
975,1225
712,1225
976,1228
977,1229
978,1229
710,1229
977,1230
978,1230
998,1230
978,1230
998,1230
978,1231
982,1231
978,1231
979,1231
978,1232
979,1232
980,1232
1133,1232
980,1234
1137,1235
1042,1237
981,1238
1083,1239
1077,1239
715,1239
982,1240
983,1240
1088,1241
724,1244
985,1244
727,1245
986,1245
986,1246
986,1246
731,1247
989,1247
986,1247
1102,1247
733,1248
986,1248
1065,1249
986,1251
986,1252
1059,1253
985,1253
1053,1255
984,1255
983,1256
1122,1256
983,1256
750,1256
983,1257
1015,1257
754,1257
983,1258
1126,1258
1024,1259
758,1259
982,1259
1036,1259
1031,1259
981,1260
762,1260
981,1261
1010,1261
980,1262
765,1262
979,1263
769,1264
979,1264
978,1265
978,1266
978,1267
777,1267
977,1268
976,1269
782,1269
1005,1270
976,1270
975,1271
992,1271
787,1271
791,1273
975,1273
974,1274
794,1274
972,1275
972,1277
972,1277
801,1277
971,1278
804,1279
971,1279
971,1279
970,1279
